datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-01 16:46:14;0.0814635;0.13086;1.47629;0.054711;87.1214;22.1372;212.234;76.9806;0.0;0.0
2020-03-01 16:46:15;0.0803189;0.135311;1.96499;0.054711;86.8586;22.1269;236.085;76.0197;0.0;0.0
2020-03-01 16:46:17;0.0821922;0.131365;1.67156;0.054711;86.7878;22.1315;238.581;77.0;0.0;0.0
2020-03-01 16:46:18;0.0809172;0.130776;2.20863;0.054711;87.3082;22.1342;239.865;77.0;0.0;0.0
2020-03-01 16:46:19;0.0814396;0.130052;0.71911;0.382638;87.3763;22.1248;253.998;76.9804;0.0;0.0
2020-03-01 16:46:20;0.080017;0.135074;1.54832;0.054711;87.2556;22.1286;227.039;76.0199;0.0;0.0
2020-03-01 16:46:21;0.0816887;0.130082;1.54119;0.382638;87.2628;22.134;232.439;77.0;0.0;0.0
2020-03-01 16:46:22;0.0806026;0.132026;0.976498;0.382638;87.1149;22.134;221.062;77.0;0.0;0.0
2020-03-01 16:46:23;0.0810023;0.133191;1.25925;0.054711;87.2096;22.1298;226.587;77.0;0.0;0.0
2020-03-01 16:46:24;0.0813335;0.129336;1.71538;-0.273216;87.2204;22.1348;218.232;77.0;0.0;0.0
2020-03-01 16:46:25;0.0806889;0.134366;1.66292;0.054711;87.3489;22.132;240.522;77.0;0.0;0.0
2020-03-01 16:46:26;0.0818474;0.131834;0.861807;0.054711;87.3178;22.1282;225.598;77.0;0.0;0.0
2020-03-01 16:46:27;0.0812108;0.132009;0.902523;0.382638;87.1978;22.1416;220.446;77.0;0.0;0.0
2020-03-01 16:46:28;0.080326;0.134404;2.15636;0.054711;87.2545;22.1274;239.105;77.0;0.0;0.0
2020-03-01 16:46:29;0.0815669;0.129755;1.39539;0.054711;87.3424;22.1353;216.371;76.9804;0.0;0.0
2020-03-01 16:46:30;0.0808245;0.134497;1.32698;0.054711;87.3114;22.1297;249.413;76.0199;0.0;0.0
2020-03-01 16:46:31;0.08097;0.133751;1.85277;0.054711;87.2272;22.1297;236.319;77.0;0.0;0.0
2020-03-01 16:46:32;0.0815168;0.131831;1.75313;-0.273216;87.2516;22.1301;236.505;77.0;0.0;0.0
2020-03-01 16:46:33;0.0806877;0.131922;1.74577;0.054711;87.2612;22.1322;226.403;77.0;0.0;0.0
2020-03-01 16:46:35;0.0809542;0.131856;1.64903;0.054711;87.3569;22.121;230.422;77.0199;0.0;0.0
2020-03-01 16:46:36;0.0802491;0.135997;1.6836;0.054711;87.1894;22.1336;223.662;77.0;0.0;0.0
2020-03-01 16:46:37;0.0815763;0.133341;0.80851;0.382638;87.4946;22.1263;235.576;77.0;0.0;0.0
2020-03-01 16:46:38;0.0807718;0.131614;1.75754;0.054711;87.3647;22.1324;222.337;77.0;0.0;0.0
2020-03-01 16:46:39;0.0803874;0.133988;1.06071;0.054711;87.298;22.1324;230.197;77.0;0.0;0.0
2020-03-01 16:46:40;0.0812072;0.130873;1.05541;0.054711;87.2231;22.1363;235.149;77.0;0.0;0.0
2020-03-01 16:46:41;0.0803895;0.135738;1.8635;0.054711;87.5422;22.1266;237.112;77.0;0.0;0.0
2020-03-01 16:46:42;0.0821241;0.133039;1.66471;0.054711;87.6967;22.1203;227.002;76.9804;0.0;0.0
2020-03-01 16:46:43;0.0806612;0.131318;1.08968;0.054711;87.5308;22.1351;206.447;76.0199;0.0;0.0
2020-03-01 16:46:44;0.0807118;0.133711;1.80809;0.054711;87.6724;22.1244;241.591;77.0;0.0;0.0
2020-03-01 16:46:45;0.0812242;0.130234;1.72145;0.054711;87.5284;22.1176;216.683;77.0;0.0;0.0
2020-03-01 16:46:46;0.0802319;0.135924;1.87667;0.382638;87.6471;22.1297;242.306;76.9804;0.0;0.0
2020-03-01 16:46:47;0.0823594;0.134279;1.77247;-0.273216;87.6112;22.1237;224.392;76.0199;0.0;0.0
2020-03-01 16:46:48;0.0809804;0.131694;1.46405;-0.601143;87.4935;22.1305;233.913;77.0;0.0;0.0
2020-03-01 16:46:49;0.0806782;0.134065;1.88681;-0.601143;87.6043;22.1305;244.4;77.0;0.0;0.0
2020-03-01 16:46:50;0.0817606;0.129755;1.72731;0.710565;87.4906;22.1351;254.233;77.0;0.0;0.0
2020-03-01 16:46:51;0.0803253;0.135868;1.70442;0.054711;87.4825;22.124;242.314;77.0;0.0;0.0
2020-03-01 16:46:53;0.0819696;0.132824;1.93548;0.054711;87.6701;22.1223;229.096;77.0;0.0;0.0
2020-03-01 16:46:54;0.0802894;0.135443;1.82715;-0.273216;87.4724;22.1346;240.333;77.0;0.0;0.0
2020-03-01 16:46:55;0.0818909;0.12882;2.09285;0.054711;87.2127;22.1323;235.904;77.0;0.0;0.0
2020-03-01 16:46:56;0.0806245;0.13664;1.68527;0.054711;87.6354;22.1343;231.389;77.0;0.0;0.0
2020-03-01 16:46:57;0.0813913;0.134292;1.74841;-0.273216;87.6865;22.1295;230.684;77.0;0.0;0.0
2020-03-01 16:46:58;0.0813405;0.129841;1.79728;-0.273216;87.684;22.1295;229.863;76.9804;0.0;0.0
2020-03-01 16:46:59;0.0803225;0.135824;1.81696;0.382638;87.7096;22.1216;236.984;76.0199;0.0;0.0
2020-03-01 16:47:00;0.0814732;0.129357;1.96053;-0.273216;87.434;22.1286;228.57;76.9804;0.0;0.0
2020-03-01 16:47:01;0.0810393;0.135919;2.1047;0.382638;87.7088;22.124;250.301;76.0199;0.0;0.0
2020-03-01 16:47:02;0.0815823;0.135873;1.78634;0.054711;87.7587;22.1224;236.296;77.0;0.0;0.0
2020-03-01 16:47:03;0.0813476;0.131396;0.89978;0.054711;87.7313;22.1326;211.652;77.0;0.0;0.0
2020-03-01 16:47:04;0.0810221;0.135388;2.1091;-0.273216;87.6887;22.1208;251.422;76.9804;0.0;0.0
2020-03-01 16:47:05;0.0811288;0.130965;1.9024;0.054711;87.5758;22.1237;232.435;76.0199;0.0;0.0
2020-03-01 16:47:06;0.080675;0.13699;1.83964;0.382638;87.4572;22.1271;230.342;77.0;0.0;0.0
2020-03-01 16:47:07;0.0819334;0.133008;2.18145;-0.273216;87.6487;22.1212;240.069;77.0;0.0;0.0
2020-03-01 16:47:08;0.0808158;0.132676;0.814873;0.054711;87.2978;22.1263;229.285;76.9804;0.0;0.0
2020-03-01 16:47:09;0.0809865;0.134408;1.79196;0.054711;87.4073;22.1263;213.89;76.0199;0.0;0.0
2020-03-01 16:47:11;0.0814865;0.13858;1.08846;-0.273216;87.2034;22.1271;230.661;77.0;0.0;0.0
2020-03-01 16:47:12;0.0814594;0.131333;1.7612;-0.273216;87.4896;22.125;234.683;77.0;0.0;0.0
2020-03-01 16:47:13;0.0812014;0.132681;1.57041;-0.273216;87.3728;22.119;230.723;76.9804;0.0;0.0
2020-03-01 16:47:14;0.080449;0.134495;1.59758;0.054711;87.3394;22.1205;233.13;76.0199;0.0;0.0
2020-03-01 16:47:15;0.0812055;0.131046;1.55507;0.054711;87.2597;22.1257;212.63;76.9804;0.0;0.0
2020-03-01 16:47:16;0.081108;0.137087;1.22023;-0.601143;87.2557;22.1314;231.529;76.0199;0.0;0.0
2020-03-01 16:47:17;0.0816219;0.13164;1.91003;-0.273216;87.3442;22.1374;231.051;77.0;0.0;0.0
2020-03-01 16:47:18;0.0813201;0.135526;1.37117;-0.273216;87.4472;22.1374;254.126;76.9804;0.0;0.0
2020-03-01 16:47:19;0.0816475;0.130199;1.39036;0.054711;87.2801;22.1201;253.507;76.0199;0.0;0.0
2020-03-01 16:47:20;0.0806929;0.135375;1.546;0.054711;87.3855;22.1187;232.875;77.0;0.0;0.0
2020-03-01 16:47:21;0.0815061;0.135147;1.52248;0.054711;87.3885;22.1045;240.893;77.0;0.0;0.0
2020-03-01 16:47:22;0.0816379;0.1311;1.98277;-0.273216;87.6623;22.1236;230.953;77.0;0.0;0.0
2020-03-01 16:47:23;0.0804643;0.137018;1.51498;-0.273216;87.4323;22.121;251.288;76.9804;0.0;0.0
2020-03-01 16:47:24;0.0813802;0.130638;1.94506;0.382638;87.4783;22.1136;231.843;76.0199;0.0;0.0
2020-03-01 16:47:25;0.080917;0.137017;1.39778;0.382638;87.3177;22.1179;234.391;76.9804;0.0;0.0
2020-03-01 16:47:26;0.0811978;0.133595;1.17919;0.382638;87.3782;22.1182;215.927;76.0199;0.0;0.0
2020-03-01 16:47:27;0.0816085;0.132473;1.3771;0.382638;87.5968;22.1182;238.192;77.0;0.0;0.0
2020-03-01 16:47:28;0.080327;0.135304;1.43688;0.054711;87.4813;22.1166;240.136;77.0;0.0;0.0
2020-03-01 16:47:29;0.0809607;0.131965;1.64852;0.054711;87.5301;22.1226;232.411;77.0;0.0;0.0
2020-03-01 16:47:30;0.0810359;0.138839;1.85715;0.710565;87.4111;22.1247;230.773;77.0;0.0;0.0
2020-03-01 16:47:32;0.0814922;0.131803;1.77937;0.054711;87.4961;22.1321;227.526;77.0;0.0;0.0
2020-03-01 16:47:33;0.0815177;0.131178;1.14016;0.054711;87.4476;22.1233;223.848;76.0401;0.0;0.0
2020-03-01 16:47:34;0.080832;0.135543;1.08925;0.382638;87.5438;22.1277;223.636;77.9609;0.0;0.0
2020-03-01 16:47:35;0.0813517;0.136022;1.50302;0.710565;87.6351;22.1215;238.79;76.0199;0.0;0.0
2020-03-01 16:47:36;0.0820832;0.130102;1.48416;0.054711;87.5151;22.1275;214.284;76.9804;0.0;0.0
2020-03-01 16:47:37;0.0803565;0.137041;1.07443;0.054711;87.522;22.1275;219.875;76.0199;0.0;0.0
2020-03-01 16:47:38;0.081729;0.130972;1.72414;0.054711;87.5928;22.1275;234.341;77.0;0.0;0.0
2020-03-01 16:47:39;0.0807656;0.135985;1.77816;-0.273216;87.5919;22.132;244.73;76.9804;0.0;0.0
2020-03-01 16:47:40;0.0817272;0.13376;1.58882;0.054711;87.6625;22.1196;226.236;76.0199;0.0;0.0
2020-03-01 16:47:41;0.0812695;0.132111;1.73077;-0.273216;87.6461;22.1258;223.59;77.0;0.0;0.0
2020-03-01 16:47:42;0.0809305;0.135055;1.66532;0.710565;87.6178;22.1287;233.671;77.0;0.0;0.0
2020-03-01 16:47:43;0.0816691;0.130935;2.08333;-0.273216;87.6074;22.1165;239.731;77.0;0.0;0.0
2020-03-01 16:47:44;0.0806751;0.136765;1.71735;0.054711;87.6635;22.1205;204.998;76.9804;0.0;0.0
2020-03-01 16:47:45;0.0816877;0.132027;1.54996;0.054711;87.5964;22.1305;226.222;76.0401;0.0;0.0
2020-03-01 16:47:46;0.0812621;0.133085;1.77699;0.054711;87.6987;22.1305;214.376;77.9609;0.0;0.0
2020-03-01 16:47:47;0.0806854;0.134709;1.98834;0.054711;87.6455;22.13;232.276;76.0199;0.0;0.0
2020-03-01 16:47:48;0.0818527;0.131053;1.00975;0.054711;87.6605;22.1375;218.001;77.0199;0.0;0.0
2020-03-01 16:47:50;0.0804582;0.138184;1.71185;0.054711;87.7194;22.1357;231.124;77.9803;0.0;0.0
2020-03-01 16:47:51;0.0807909;0.134189;2.23105;0.382638;87.6003;22.1414;245.889;77.0;0.0;0.0
2020-03-01 16:47:52;0.0807933;0.133668;2.06421;0.382638;87.6962;22.1366;241.541;76.9804;0.0;0.0
2020-03-01 16:47:53;0.0820059;0.130545;2.11534;-0.273216;87.6221;22.1505;236.053;76.0199;0.0;0.0
2020-03-01 16:47:54;0.0799813;0.138243;2.02112;0.710565;87.5276;22.1309;247.449;77.0;0.0;0.0
2020-03-01 16:47:55;0.0817061;0.131585;2.07707;0.710565;87.7824;22.1374;236.838;77.0;0.0;0.0
2020-03-01 16:47:56;0.0812866;0.13436;1.87731;0.054711;87.8753;22.1374;241.915;77.0;0.0;0.0
2020-03-01 16:47:57;0.0806071;0.135021;2.12638;0.382638;87.8741;22.143;243.969;76.9804;0.0;0.0
2020-03-01 16:47:58;0.0819226;0.129649;1.90218;0.382638;87.6228;22.1409;232.724;76.0199;0.0;0.0
2020-03-01 16:47:59;0.0807478;0.138192;1.82097;0.382638;87.7799;22.1541;206.269;77.0;0.0;0.0
2020-03-01 16:48:00;0.0816748;0.131298;1.78654;0.054711;88.2232;22.1366;224.179;77.0;0.0;0.0
2020-03-01 16:48:01;0.0813041;0.135739;1.87131;-0.273216;87.5839;22.1556;230.522;76.9804;0.0;0.0
2020-03-01 16:48:02;0.0816093;0.134116;1.88594;-0.273216;88.1879;22.1359;213.574;76.0199;0.0;0.0
2020-03-01 16:48:03;0.0811935;0.133215;2.02225;0.382638;87.7118;22.1504;251.45;77.0;0.0;0.0
2020-03-01 16:48:04;0.0815371;0.136548;2.2101;0.054711;88.2259;22.145;251.499;77.0;0.0;0.0
2020-03-01 16:48:06;0.0818742;0.131128;1.7963;0.054711;88.3408;22.145;229.054;77.0;0.0;0.0
2020-03-01 16:48:07;0.0827662;0.130892;1.89102;0.382638;87.8932;22.145;223.243;77.0;0.0;0.0
2020-03-01 16:48:08;0.0811568;0.134734;1.95573;0.382638;88.1831;22.1453;230.046;77.0;0.0;0.0
2020-03-01 16:48:09;0.0812147;0.135762;2.27284;0.382638;87.9506;22.1467;235.811;76.9804;0.0;0.0
2020-03-01 16:48:10;0.0821421;0.131473;1.8796;0.054711;87.8123;22.147;227.161;76.0199;0.0;0.0
2020-03-01 16:48:11;0.0806017;0.137698;2.25287;0.382638;88.3321;22.1515;244.991;77.0199;0.0;0.0
2020-03-01 16:48:12;0.0819239;0.132188;1.67753;0.054711;88.3501;22.1531;232.667;77.9609;0.0;0.0
2020-03-01 16:48:13;0.0806822;0.135463;1.82826;0.054711;88.2684;22.1531;225.844;76.0199;0.0;0.0
2020-03-01 16:48:14;0.0813848;0.133737;1.15465;0.054711;88.2414;22.1491;209.123;77.0;0.0;0.0
2020-03-01 16:48:15;0.0812923;0.133738;1.98921;-0.601143;88.3329;22.1422;232.515;77.0;0.0;0.0
2020-03-01 16:48:16;0.0800999;0.137663;1.9182;0.382638;88.3675;22.1478;214.801;77.0;0.0;0.0
2020-03-01 16:48:17;0.0818745;0.132356;0.965026;-0.273216;88.4356;22.1534;209.169;77.0;0.0;0.0
2020-03-01 16:48:18;0.0798939;0.137827;1.35677;0.054711;88.4038;22.154;235.962;76.9804;0.0;0.0
2020-03-01 16:48:19;0.0808473;0.133589;0.83945;0.054711;88.3376;22.1402;211.386;76.0199;0.0;0.0
2020-03-01 16:48:20;0.0812856;0.132467;1.2831;-0.273216;88.3652;22.144;254.611;76.9804;0.0;0.0
2020-03-01 16:48:21;0.0795342;0.137185;1.91419;0.054711;88.4673;22.1443;233.621;76.0199;0.0;0.0
2020-03-01 16:48:23;0.0820171;0.13204;1.65636;0.054711;88.2894;22.1435;232.114;77.0;0.0;0.0
2020-03-01 16:48:24;0.0803199;0.137047;1.79192;0.054711;88.3311;22.1435;239.067;77.0;0.0;0.0
2020-03-01 16:48:25;0.0816187;0.13139;1.88086;0.054711;88.4803;22.1429;243.985;77.0;0.0;0.0
2020-03-01 16:48:26;0.079929;0.137782;1.77258;0.054711;87.9868;22.1379;253.211;76.9804;0.0;0.0
2020-03-01 16:48:27;0.0816202;0.131568;1.15379;0.054711;88.3237;22.1418;230.119;76.0199;0.0;0.0
2020-03-01 16:48:28;0.080757;0.134737;1.46294;-0.273216;88.366;22.144;229.942;76.9804;0.0;0.0
2020-03-01 16:48:29;0.0805181;0.134809;1.4253;0.054711;88.3689;22.1403;253.19;76.0199;0.0;0.0
2020-03-01 16:48:30;0.0812517;0.131658;1.55135;0.710565;88.3068;22.1453;234.022;77.0;0.0;0.0
2020-03-01 16:48:31;0.080159;0.137091;1.32835;0.382638;88.3126;22.1436;235.021;77.0;0.0;0.0
2020-03-01 16:48:32;0.0817426;0.132265;1.43542;0.382638;88.4119;22.1436;253.704;77.0;0.0;0.0
2020-03-01 16:48:33;0.0808022;0.133949;1.37852;0.382638;88.4183;22.1497;247.687;77.0;0.0;0.0
2020-03-01 16:48:34;0.0802614;0.136195;1.19574;0.054711;88.4616;22.1394;230.858;77.0;0.0;0.0
2020-03-01 16:48:35;0.0813531;0.129728;2.15723;0.054711;88.3886;22.139;247.524;77.0;0.0;0.0
2020-03-01 16:48:36;0.0809885;0.136283;1.73788;-0.601143;88.4687;22.1397;240.958;77.0;0.0;0.0
2020-03-01 16:48:37;0.0814974;0.133859;1.17384;0.382638;88.3819;22.1501;234.098;77.0;0.0;0.0
2020-03-01 16:48:38;0.0814677;0.131375;1.69854;0.054711;88.4977;22.1393;228.972;77.0;0.0;0.0
2020-03-01 16:48:39;0.0804376;0.138806;1.1029;0.054711;88.4405;22.1441;226.499;76.9804;0.0;0.0
2020-03-01 16:48:40;0.0808461;0.130813;0.791069;0.054711;88.4046;22.1349;205.391;76.0199;0.0;0.0
2020-03-01 16:48:42;0.0811907;0.13544;1.31611;0.382638;88.5457;22.132;224.662;77.0;0.0;0.0
2020-03-01 16:48:43;0.0815448;0.132098;1.30919;0.382638;88.5053;22.132;222.497;77.0;0.0;0.0
2020-03-01 16:48:44;0.0802895;0.138326;0.999416;-0.601143;88.5955;22.1408;217.104;77.0;0.0;0.0
2020-03-01 16:48:45;0.0806727;0.133182;1.67364;0.054711;88.6147;22.1371;229.286;77.0;0.0;0.0
2020-03-01 16:48:46;0.0810078;0.133451;1.61182;0.054711;88.8896;22.1266;230.792;77.0;0.0;0.0
2020-03-01 16:48:47;0.0806946;0.136358;1.52801;0.382638;88.5363;22.1282;227.426;76.9804;0.0;0.0
2020-03-01 16:48:48;0.0814033;0.13293;1.64378;0.054711;88.6645;22.129;234.599;76.0199;0.0;0.0
2020-03-01 16:48:49;0.0803609;0.137705;2.26581;0.054711;88.7089;22.1311;234.234;77.0199;0.0;0.0
2020-03-01 16:48:50;0.0807538;0.132338;1.83853;0.054711;88.5777;22.1311;243.284;77.9609;0.0;0.0
2020-03-01 16:48:51;0.0807929;0.135311;1.29098;0.054711;88.6487;22.1294;211.289;76.0401;0.0;0.0
2020-03-01 16:48:52;0.0808838;0.135937;1.97966;-0.273216;88.1592;22.122;228.375;77.9803;0.0;0.0
2020-03-01 16:48:53;0.0815048;0.132768;1.90291;0.054711;88.7528;22.1306;238.2;76.9804;0.0;0.0
2020-03-01 16:48:54;0.0799916;0.138121;1.77104;0.054711;88.8323;22.1374;211.169;76.0199;0.0;0.0
2020-03-01 16:48:55;0.0811812;0.132306;1.67685;-0.273216;88.6907;22.131;207.401;77.0199;0.0;0.0
2020-03-01 16:48:56;0.0806295;0.135751;1.52189;-0.273216;88.8144;22.1347;237.794;77.9803;0.0;0.0
2020-03-01 16:48:57;0.0806462;0.135034;1.49534;0.382638;88.7485;22.1334;233.451;77.0;0.0;0.0
2020-03-01 16:48:59;0.0818677;0.131613;1.52939;0.054711;88.4698;22.1235;250.693;77.0;0.0;0.0
2020-03-01 16:49:00;0.0798161;0.137687;1.60379;-0.273216;88.8688;22.1288;231.526;77.9609;0.0;0.0
2020-03-01 16:49:01;0.0810524;0.134209;0.997823;-0.273216;88.7745;22.1288;229.315;76.0199;0.0;0.0
2020-03-01 16:49:02;0.0799808;0.136211;1.72591;0.054711;88.3338;22.1217;230.401;77.0;0.0;0.0
2020-03-01 16:49:03;0.0816706;0.131344;1.15543;-0.273216;88.6955;22.1269;217.206;77.0;0.0;0.0
2020-03-01 16:49:04;0.0803346;0.137492;1.83747;0.382638;88.8403;22.1246;230.981;77.0;0.0;0.0
2020-03-01 16:49:05;0.0807185;0.131889;1.69997;-0.273216;88.5188;22.118;221.206;76.9804;0.0;0.0
2020-03-01 16:49:06;0.0815871;0.131836;1.63388;0.054711;88.705;22.1224;215.939;76.0199;0.0;0.0
2020-03-01 16:49:07;0.080212;0.137016;1.07279;-0.273216;88.9004;22.1138;231.087;77.0;0.0;0.0
2020-03-01 16:49:08;0.0821146;0.132292;1.12478;0.054711;88.8872;22.1129;222.593;77.0;0.0;0.0
2020-03-01 16:49:09;0.0805751;0.13531;2.07245;0.054711;88.9413;22.1187;247.926;76.9804;0.0;0.0
2020-03-01 16:49:10;0.0804704;0.132516;1.05759;0.054711;88.3468;22.1187;234.173;76.0199;0.0;0.0
2020-03-01 16:49:11;0.0814948;0.131793;1.80768;0.054711;88.6755;22.1207;241.743;77.0;0.0;0.0
2020-03-01 16:49:12;0.0802974;0.136861;1.80937;0.382638;88.9578;22.1208;228.007;77.0;0.0;0.0
2020-03-01 16:49:13;0.0816386;0.132665;1.82396;0.382638;88.6178;22.111;229.981;77.0199;0.0;0.0
2020-03-01 16:49:14;0.0806509;0.133095;1.79376;-0.273216;88.9935;22.1156;228.564;77.9609;0.0;0.0
2020-03-01 16:49:15;0.080314;0.133413;1.81415;0.054711;88.8868;22.1194;225.513;76.0199;0.0;0.0
2020-03-01 16:49:16;0.0817587;0.131202;0.751554;0.382638;88.1325;22.1226;207.133;77.0199;0.0;0.0
2020-03-01 16:49:18;0.0797039;0.136392;1.86463;0.054711;88.4518;22.1099;227.811;77.9803;0.0;0.0
2020-03-01 16:49:19;0.0813623;0.132081;1.55473;0.054711;88.1446;22.1176;221.31;76.0199;0.0;0.0
2020-03-01 16:49:20;0.0798759;0.136064;1.75948;0.054711;88.4316;22.1176;236.054;77.0;0.0;0.0
2020-03-01 16:49:21;0.0814026;0.130125;1.78913;0.054711;88.3628;22.114;234.814;77.0;0.0;0.0
2020-03-01 16:49:22;0.0810635;0.133158;2.2935;0.710565;88.2953;22.1157;248.823;76.9804;0.0;0.0
2020-03-01 16:49:23;0.0801441;0.135205;1.55953;0.054711;88.3245;22.1153;231.268;76.0199;0.0;0.0
2020-03-01 16:49:24;0.0814227;0.132218;1.19234;-0.273216;88.3788;22.1206;245.634;77.0;0.0;0.0
2020-03-01 16:49:25;0.080722;0.132077;1.92124;0.054711;88.4686;22.1158;219.532;77.0;0.0;0.0
2020-03-01 16:49:26;0.0800979;0.134406;1.85211;0.054711;88.3886;22.1053;244.508;77.0;0.0;0.0
2020-03-01 16:49:27;0.0814985;0.129556;1.84532;0.054711;88.3086;22.1053;213.655;77.0;0.0;0.0
2020-03-01 16:49:28;0.0804964;0.136262;0.646112;0.054711;88.5372;22.1054;212.873;77.0;0.0;0.0
2020-03-01 16:49:29;0.0807465;0.134616;0.610963;0.710565;88.4667;22.1075;209.136;77.0;0.0;0.0
2020-03-01 16:49:30;0.0815609;0.130729;1.65424;-0.273216;88.3172;22.1092;231.168;76.9804;0.0;0.0
2020-03-01 16:49:31;0.0800739;0.135979;1.19509;-0.273216;88.4682;22.112;229.695;76.0199;0.0;0.0
2020-03-01 16:49:32;0.0810375;0.130743;1.43495;-0.273216;88.2918;22.0983;229.482;77.0;0.0;0.0
2020-03-01 16:49:33;0.0817696;0.131412;1.7712;-0.273216;88.5362;22.1079;209.884;77.0;0.0;0.0
2020-03-01 16:49:34;0.0799979;0.136047;1.93664;0.382638;88.5178;22.0998;228.782;77.0;0.0;0.0
2020-03-01 16:49:35;0.0818733;0.134196;1.53573;0.054711;88.4947;22.0971;253.851;76.9804;0.0;0.0
2020-03-01 16:49:36;0.0802415;0.13192;1.21311;0.054711;88.5721;22.0971;232.017;76.0199;0.0;0.0
2020-03-01 16:49:38;0.0803995;0.135233;1.27039;0.054711;88.5538;22.1069;226.298;76.9804;0.0;0.0
2020-03-01 16:49:39;0.080839;0.134454;1.20422;0.054711;88.56;22.1029;226.294;76.0199;0.0;0.0
2020-03-01 16:49:40;0.0806685;0.135337;1.61282;0.054711;88.546;22.1051;237.049;76.9804;0.0;0.0
2020-03-01 16:49:41;0.0816867;0.130428;1.34852;0.054711;88.5316;22.1064;254.108;76.0;0.0;0.0
2020-03-01 16:49:42;0.0807505;0.134281;1.44379;0.054711;88.5714;22.1047;227.048;76.0199;0.0;0.0
2020-03-01 16:49:43;0.0805467;0.13211;1.8607;0.054711;88.6224;22.1044;231.751;77.0;0.0;0.0
2020-03-01 16:49:44;0.0823385;0.129863;1.85251;0.054711;88.4485;22.1074;252.73;76.9804;0.0;0.0
2020-03-01 16:49:45;0.0798342;0.137479;1.80773;-0.273216;88.4214;22.0977;246.629;76.0;0.0;0.0
2020-03-01 16:49:46;0.0818464;0.132467;1.59503;-0.273216;88.5585;22.0951;222.405;76.0199;0.0;0.0
2020-03-01 16:49:47;0.0804905;0.132245;1.80992;0.054711;88.5226;22.0951;232.225;76.9804;0.0;0.0
2020-03-01 16:49:48;0.0802882;0.134112;1.86314;-0.273216;88.4991;22.0953;230.74;76.0;0.0;0.0
2020-03-01 16:49:49;0.0816497;0.129561;1.07649;0.054711;88.476;22.1134;231.467;76.0;0.0;0.0
2020-03-01 16:49:50;0.0804033;0.136558;2.00111;0.054711;88.6096;22.1011;227.084;76.0;0.0;0.0
2020-03-01 16:49:51;0.0819078;0.134712;1.05678;0.054711;88.605;22.1025;224.038;76.0;0.0;0.0
2020-03-01 16:49:52;0.0810745;0.130858;1.58382;0.054711;88.2866;22.0993;239.566;76.0199;0.0;0.0
2020-03-01 16:49:53;0.0803404;0.134839;1.60279;-0.273216;88.2452;22.1019;225.873;77.0;0.0;0.0
2020-03-01 16:49:54;0.0814242;0.131183;1.83281;-0.273216;88.611;22.1019;220.778;76.9804;0.0;0.0
2020-03-01 16:49:56;0.0806501;0.134402;1.90437;0.054711;88.5161;22.1091;227.527;76.0199;0.0;0.0
2020-03-01 16:49:57;0.0805323;0.131725;1.57003;0.054711;88.5885;22.0932;238.291;77.0;0.0;0.0
2020-03-01 16:49:58;0.0804214;0.134737;1.7877;0.054711;88.4778;22.1041;224.714;76.9804;0.0;0.0
2020-03-01 16:49:59;0.0811054;0.131097;1.5841;0.382638;88.4685;22.1;239.2;76.0199;0.0;0.0
2020-03-01 16:50:00;0.0810092;0.130961;1.45731;0.054711;88.5736;22.0991;223.823;77.0;0.0;0.0
2020-03-01 16:50:01;0.080927;0.138242;1.55634;0.382638;88.589;22.1088;231.151;76.9804;0.0;0.0
2020-03-01 16:50:02;0.0812983;0.133526;1.51328;0.382638;88.5912;22.0997;236.035;76.0199;0.0;0.0
2020-03-01 16:50:03;0.080944;0.132514;1.83333;0.382638;88.5321;22.0997;215.678;77.0;0.0;0.0
2020-03-01 16:50:04;0.0808519;0.134176;1.95388;0.054711;88.4456;22.0993;230.688;77.0;0.0;0.0
2020-03-01 16:50:05;0.081138;0.131265;2.22624;0.054711;88.5649;22.0997;244.935;76.9804;0.0;0.0
2020-03-01 16:50:06;0.0804548;0.137207;1.81579;-0.273216;88.5392;22.1008;240.616;76.0;0.0;0.0
2020-03-01 16:50:07;0.081322;0.133555;1.16571;0.382638;88.4454;22.1045;227.907;76.0199;0.0;0.0
2020-03-01 16:50:08;0.0808864;0.131799;1.85316;-0.273216;88.5459;22.1042;221.286;77.0;0.0;0.0
2020-03-01 16:50:09;0.0804219;0.135392;1.97385;0.054711;88.4129;22.1052;220.413;77.0;0.0;0.0
2020-03-01 16:50:10;0.0810026;0.131952;1.89943;0.054711;88.3652;22.1021;211.389;76.9804;0.0;0.0
2020-03-01 16:50:11;0.0809767;0.137823;2.12521;0.054711;88.3978;22.1045;241.783;76.0199;0.0;0.0
2020-03-01 16:50:12;0.0811069;0.133857;1.34668;0.054711;88.5162;22.1014;221.332;76.9804;0.0;0.0
2020-03-01 16:50:13;0.0808252;0.132878;1.71957;0.054711;88.4478;22.1014;238.471;76.0199;0.0;0.0
2020-03-01 16:50:15;0.0806846;0.135907;1.91245;0.382638;88.1476;22.1016;227.746;76.9804;0.0;0.0
2020-03-01 16:50:16;0.080844;0.136742;1.87155;0.054711;88.7124;22.1168;237.689;76.9804;0.0;0.0
2020-03-01 16:50:17;0.0815847;0.133493;1.31251;0.054711;88.5099;22.1173;215.961;76.0199;0.0;0.0
